#parent	child
00627 Aminobenzoate degradation	K10215
00627 Aminobenzoate degradation	K18541
00627 Aminobenzoate degradation	K01781
00627 Aminobenzoate degradation	K15054
00627 Aminobenzoate degradation	K01576
00627 Aminobenzoate degradation	K16239
00627 Aminobenzoate degradation	K01612
00627 Aminobenzoate degradation	K21759
00627 Aminobenzoate degradation	K25932
00627 Aminobenzoate degradation	K25933
00627 Aminobenzoate degradation	K25934
00627 Aminobenzoate degradation	K25935
00627 Aminobenzoate degradation	K25936
00627 Aminobenzoate degradation	K25937
00627 Aminobenzoate degradation	K25938
00627 Aminobenzoate degradation	K08295
00627 Aminobenzoate degradation	K09461
00627 Aminobenzoate degradation	K05599
00627 Aminobenzoate degradation	K05600
00627 Aminobenzoate degradation	K11311
00627 Aminobenzoate degradation	K16319
00627 Aminobenzoate degradation	K16320
00627 Aminobenzoate degradation	K18248
00627 Aminobenzoate degradation	K18249
00627 Aminobenzoate degradation	K23526
00627 Aminobenzoate degradation	K23527
00627 Aminobenzoate degradation	K15055
00627 Aminobenzoate degradation	K15056
00627 Aminobenzoate degradation	K15057
00627 Aminobenzoate degradation	K01865
00627 Aminobenzoate degradation	K15058
00627 Aminobenzoate degradation	K15059
00627 Aminobenzoate degradation	K15060
00627 Aminobenzoate degradation	K24244
00627 Aminobenzoate degradation	K24245
00627 Aminobenzoate degradation	K15061
00627 Aminobenzoate degradation	K15062
00627 Aminobenzoate degradation	K15063
00627 Aminobenzoate degradation	K21802
00627 Aminobenzoate degradation	K03862
00627 Aminobenzoate degradation	K03863
00627 Aminobenzoate degradation	K15066
00627 Aminobenzoate degradation	K25916
00627 Aminobenzoate degradation	K04099
00627 Aminobenzoate degradation	K15064
00627 Aminobenzoate degradation	K15065
00627 Aminobenzoate degradation	K22958
00627 Aminobenzoate degradation	K22959
00627 Aminobenzoate degradation	K22960
00627 Aminobenzoate degradation	K01101
00627 Aminobenzoate degradation	K21725
00627 Aminobenzoate degradation	K23528
00627 Aminobenzoate degradation	K21726
00627 Aminobenzoate degradation	K21727
00627 Aminobenzoate degradation	K20712
00627 Aminobenzoate degradation	K20990
00403 Indole diterpene alkaloid biosynthesis	K18385
00403 Indole diterpene alkaloid biosynthesis	K18386
00403 Indole diterpene alkaloid biosynthesis	K18387
