	parent	child
21368	root	K07517
21369	root	K19202
21370	root	K02659
21371	root	K22747
21372	root	K22622
21373	root	K06822
21374	root	K05639
21375	root	K20430
21376	root	K13649
21377	root	K11212
21378	root	K23510
21379	root	K23870
21380	root	K03473
21381	root	K25430
21382	root	K23280
21383	root	K05544
21384	root	K21128
21385	root	K04960
21386	root	K01463
21387	root	K08709
21388	root	K12246
21389	root	K00037
21390	root	K22826
21391	root	K12238
21392	root	K10865
21393	root	K08443
21394	root	K09515
21395	root	K08208
21396	root	K02118
21397	root	K25533
21398	root	K16071
21399	root	K15222
21400	root	K02532
21401	root	K24108
21402	root	K10797
21403	root	K06376
21404	root	K17875
21405	root	K05394
21406	root	K14062
21407	root	K12420
21408	root	K05536
21409	root	K12665
21410	root	K05607
21411	root	K23048
21412	root	K14137
21413	root	K05534
21414	root	K02043
21415	root	K09938
21416	root	K06942
21417	root	K13426
21418	root	K01773
21419	root	K24720
21420	root	K20571
21421	root	K10280
21422	root	K15633
21423	root	K14151
21424	root	K25932
21425	root	K16293
21426	root	K16130
21427	root	K14750
21428	root	K02171
21429	root	K03029
21430	root	K20764
21431	root	K22635
21432	root	K22287
21433	root	K02352
21434	root	K00368
21435	root	K23091
21436	root	K16652
21437	root	K19878
21438	root	K24929
21439	root	K01084
21440	root	K24301
21441	root	K01344
21442	root	K15988
21443	root	K25075
21444	root	K20305
21445	root	K18240
21446	root	K01716
21447	root	K08672
21448	root	K06676
21449	root	K23062
21450	root	K06984
21451	root	K19874
21452	root	K21188
21453	root	K16998
21454	root	K23427
21455	root	K01412
21456	root	K18280
21457	root	K07560
21458	root	K03605
21459	root	K11562
21460	root	K05444
21461	root	K25645
21462	root	K01258
21463	root	K02628
21464	root	K23719
21465	root	K24824
21466	root	K01934
21467	root	K13154
21468	root	K06333
21469	root	K00606
21470	root	K17930
21471	root	K22862
21472	root	K09355
21473	root	K11282
21474	root	K23962
21475	root	K24048
21476	root	K07365
21477	root	K11109
21478	root	K06907
21479	root	K25122
21480	root	K10002
21481	root	K08869
21482	root	K16421
21483	root	K10154
21484	root	K08177
21485	root	K13232
21486	root	K07760
21487	root	K20372
21488	root	K15126
21489	root	K24843
21490	root	K04358
21491	root	K21402
21492	root	K04650
21493	root	K09609
21494	root	K18446
21495	root	K19470
21496	root	K17555
21497	root	K13750
21498	root	K16243
21499	root	K18858
21500	root	K24500
21501	root	K16451
21502	root	K14963
21503	root	K06224
21504	root	K18773
21505	root	K07728
21506	root	K02622
21507	root	K25770
21508	root	K17381
21509	root	K07292
21510	root	K00880
21511	root	K25034
21512	root	K18102
21513	root	K13993
21514	root	K05009
21515	root	K07455
21516	root	K02291
21517	root	K24822
21518	root	K10842
21519	root	K13528
21520	root	K06923
21521	root	K13361
21522	root	K14535
21523	root	K07102
21524	root	K09749
21525	root	K19426
21526	root	K08239
21527	root	K25837
21528	root	K10220
21529	root	K14037
21530	root	K09611
21531	root	K12894
21532	root	K06891
21533	root	K05306
21534	root	K16543
21535	root	K13712
21536	root	K08745
21537	root	K18047
21538	root	K04665
21539	root	K03113
21540	root	K20630
21541	root	K19566
21542	root	K01326
21543	root	K06626
21544	root	K15707
21545	root	K17861
21546	root	K04300
21547	root	K23476
21548	root	K17217
21549	root	K04214
21550	root	K16253
21551	root	K13024
21552	root	K07845
21553	root	K02654
21554	root	K08926
21555	root	K20272
21556	root	K17788
21557	root	K13868
21558	root	K23861
21559	root	K19425
21560	root	K22555
21561	root	K03740
21562	root	K06958
21563	root	K06862
21564	root	K06662
21565	root	K19440
21566	root	K20568
21567	root	K24462
21568	root	K04171
21569	root	K23779
21570	root	K18955
21571	root	K02855
21572	root	K01727
21573	root	K10246
21574	root	K18326
21575	root	K10370
21576	root	K23477
21577	root	K13504
21578	root	K14363
21579	root	K04769
21580	root	K14608
21581	root	K00450
21582	root	K12629
21583	root	K24077
21584	root	K13425
21585	root	K04254
21586	root	K21540
21587	root	K06520
21588	root	K06116
21589	root	K08265
21590	root	K05852
21591	root	K11715
21592	root	K22124
21593	root	K18387
21594	root	K23775
21595	root	K11900
21596	root	K25002
21597	root	K21399
21598	root	K25239
21599	root	K11293
21600	root	K19105
21601	root	K06564
21602	root	K25134
21603	root	K08309
21604	root	K04161
21605	root	K20497
21606	root	K03141
21607	root	K12860
21608	root	K23577
21609	root	K09016
21610	root	K10553
21611	root	K14375
21612	root	K00545
21613	root	K06336
21614	root	K18351
21615	root	K06798
21616	root	K03345
21617	root	K08636
21618	root	K02010
21619	root	K13686
21620	root	K15925
21621	root	K25426
21622	root	K02813
21623	root	K24894
21624	root	K17698
21625	root	K09238
21626	root	K05528
21627	root	K10656
21628	root	K24981
21629	root	K18332
21630	root	K21571
21631	root	K02959
21632	root	K12275
21633	root	K14981
21634	root	K21306
21635	root	K16558
21636	root	K14679
21637	root	K21639
21638	root	K18357
21639	root	K20753
21640	root	K12548
21641	root	K10547
21642	root	K03137
21643	root	K22248
21644	root	K00669
21645	root	K17376
21646	root	K09425
21647	root	K22464
21648	root	K12351
21649	root	K18191
21650	root	K09504
21651	root	K04725
21652	root	K16620
21653	root	K15407
21654	root	K07614
21655	root	K22463
21656	root	K14127
21657	root	K06851
21658	root	K06861
21659	root	K21595
21660	root	K11595
21661	root	K03282
21662	root	K13616
21663	root	K01812
21664	root	K06373
21665	root	K15766
21666	root	K21047
21667	root	K17092
21668	root	K17440
21669	root	K11943
21670	root	K02066
21671	root	K11429
21672	root	K08419
21673	root	K08659
21674	root	K17270
21675	root	K08782
21676	root	K03051
21677	root	K19573
21678	root	K10769
21679	root	K22805
21680	root	K25852
21681	root	K14529
21682	root	K16380
21683	root	K10097
21684	root	K10746
21685	root	K19248
21686	root	K03198
21687	root	K12478
21688	root	K07300
21689	root	K23768
21690	root	K10730
21691	root	K13108
21692	root	K17744
21693	root	K07700
21694	root	K21798
21695	root	K12325
21696	root	K15655
21697	root	K24282
21698	root	K12543
21699	root	K16398
21700	root	K02234
21701	root	K16427
21702	root	K17700
21703	root	K03514
21704	root	K05910
21705	root	K14778
21706	root	K03333
21707	root	K14324
21708	root	K17526
21709	root	K13203
21710	root	K24280
21711	root	K20455
21712	root	K07209
21713	root	K10774
21714	root	K22578
21715	root	K15091
21716	root	K06995
21717	root	K17448
21718	root	K12144
21719	root	K13151
21720	root	K02226
21721	root	K18271
21722	root	K20420
21723	root	K20920
21724	root	K13019
21725	root	K21641
21726	root	K02120
21727	root	K23142
21728	root	K05055
21729	root	K05632
21730	root	K18111
21731	root	K00824
21732	root	K18330
21733	root	K10834
21734	root	K11720
21735	root	K08920
21736	root	K10091
21737	root	K13172
21738	root	K14407
21739	root	K17383
21740	root	K14866
21741	root	K10738
21742	root	K25756
21743	root	K17017
21744	root	K16541
21745	root	K24385
21746	root	K02800
21747	root	K18640
21748	root	K04260
21749	root	K22038
21750	root	K12766
21751	root	K23101
21752	root	K21770
21753	root	K16345
21754	root	K02380
21755	root	K06397
21756	root	K07808
21757	root	K09366
21758	root	K14192
21759	root	K01498
21760	root	K24572
21761	root	K13617
21762	root	K05881
21763	root	K03078
21764	root	K18034
21765	root	K18686
21766	root	K22894
21767	root	K06511
21768	root	K20639
21769	root	K10640
21770	root	K01836
21771	root	K12958
21772	root	K01683
21773	root	K09272
21774	root	K14763
21775	root	K05978
21776	root	K01616
21777	root	K23606
21778	root	K05199
21779	root	K25541
21780	root	K12745
21781	root	K25047
21782	root	K12875
21783	root	K07998
21784	root	K23778
21785	root	K02978
21786	root	K25733
21787	root	K19362
21788	root	K15810
21789	root	K04068
21790	root	K15786
21791	root	K14919
21792	root	K22629
21793	root	K07532
21794	root	K10377
21795	root	K08003
21796	root	K22990
21797	root	K14215
21798	root	K03550
21799	root	K25246
21800	root	K12631
21801	root	K00750
21802	root	K12471
21803	root	K05843
21804	root	K13575
21805	root	K18467
21806	root	K00218
21807	root	K10708
21808	root	K12904
21809	root	K19862
21810	root	K08171
21811	root	K00523
21812	root	K00278
21813	root	K10432
21814	root	K00330
21815	root	K09076
21816	root	K02637
21817	root	K11425
21818	root	K20202
21819	root	K23765
21820	root	K09108
21821	root	K00016
21822	root	K13202
21823	root	K22264
21824	root	K16323
21825	root	K09566
21826	root	K16104
21827	root	K14443
21828	root	K09674
21829	root	K15329
21830	root	K04179
21831	root	K18248
21832	root	K14684
21833	root	K04242
21834	root	K04666
21835	root	K12290
21836	root	K03897
21837	root	K24951
21838	root	K06516
21839	root	K25721
21840	root	K05509
21841	root	K17560
21842	root	K08681
21843	root	K02399
21844	root	K06338
21845	root	K09612
21846	root	K19169
21847	root	K03513
21848	root	K08178
21849	root	K03752
21850	root	K24895
21851	root	K04675
21852	root	K07382
21853	root	K08481
21854	root	K11364
21855	root	K08452
21856	root	K25040
21857	root	K20719
21858	root	K19819
21859	root	K23092
21860	root	K18197
21861	root	K15951
21862	root	K18373
21863	root	K14519
21864	root	K24940
21865	root	K14779
21866	root	K11376
21867	root	K08753
21868	root	K10523
21869	root	K23557
21870	root	K07860
21871	root	K01028
21872	root	K08149
21873	root	K21520
21874	root	K23686
21875	root	K04885
21876	root	K02310
21877	root	K00228
21878	root	K04349
21879	root	K23267
21880	root	K13516
21881	root	K20614
21882	root	K24180
21883	root	K18696
21884	root	K03931
21885	root	K09767
21886	root	K13088
21887	root	K03030
21888	root	K04245
21889	root	K21439
21890	root	K16351
21891	root	K18036
21892	root	K20331
21893	root	K18292
21894	root	K11182
21895	root	K24787
21896	root	K15541
21897	root	K12289
21898	root	K13471
21899	root	K24866
21900	root	K07678
21901	root	K02289
21902	root	K15474
21903	root	K22744
21904	root	K13729
21905	root	K02256
21906	root	K10030
21907	root	K14846
21908	root	K01721
21909	root	K14858
21910	root	K03552
21911	root	K23208
21912	root	K02488
21913	root	K06193
21914	root	K07875
21915	root	K19775
21916	root	K24381
21917	root	K21109
21918	root	K13861
21919	root	K12433
21920	root	K00524
21921	root	K22027
21922	root	K05637
21923	root	K18225
21924	root	K13531
21925	root	K19969
21926	root	K04807
21927	root	K20816
21928	root	K19442
21929	root	K18679
21930	root	K08328
21931	root	K01788
21932	root	K09735
21933	root	K04414
21934	root	K08431
21935	root	K17562
21936	root	K20895
21937	root	K15785
21938	root	K17334
21939	root	K01213
21940	root	K04383
21941	root	K09865
21942	root	K03772
21943	root	K23433
21944	root	K21170
21945	root	K10442
21946	root	K04619
21947	root	K16674
21948	root	K05619
21949	root	K10506
21950	root	K16904
21951	root	K07534
21952	root	K21675
21953	root	K07147
21954	root	K08655
21955	root	K12707
21956	root	K24511
21957	root	K19215
21958	root	K13654
21959	root	K15806
21960	root	K15760
21961	root	K15139
21962	root	K19884
21963	root	K20822
21964	root	K25682
21965	root	K07628
21966	root	K18244
21967	root	K01975
21968	root	K24527
21969	root	K02854
21970	root	K16570
21971	root	K17576
21972	root	K24473
21973	root	K01765
21974	root	K12529
21975	root	K03264
21976	root	K20551
21977	root	K13962
21978	root	K17515
21979	root	K06674
21980	root	K04924
21981	root	K11703
21982	root	K14905
21983	root	K14322
21984	root	K16619
21985	root	K13373
21986	root	K16737
21987	root	K03292
21988	root	K17289
21989	root	K22609
21990	root	K11691
21991	root	K16572
21992	root	K18241
21993	root	K01184
21994	root	K13255
21995	root	K21541
21996	root	K09139
21997	root	K21224
21998	root	K03393
21999	root	K19383
22000	root	K13904
22001	root	K25044
22002	root	K02635
22003	root	K10963
22004	root	K07206
22005	root	K21395
22006	root	K24853
22007	root	K23328
22008	root	K10810
22009	root	K11551
22010	root	K14604
22011	root	K05355
22012	root	K07079
22013	root	K25085
22014	root	K02738
22015	root	K19728
22016	root	K24490
22017	root	K10427
22018	root	K00635
22019	root	K06077
22020	root	K19415
22021	root	K11340
22022	root	K22648
22023	root	K21507
22024	root	K17798
22025	root	K08114
22026	root	K21155
22027	root	K15096
22028	root	K20001
22029	root	K06300
22030	root	K03952
22031	root	K23153
22032	root	K05011
22033	root	K00100
22034	root	K20885
22035	root	K17595
22036	root	K16939
22037	root	K06606
22038	root	K16979
22039	root	K20428
22040	root	K19297
22041	root	K22225
22042	root	K06295
22043	root	K21820
22044	root	K19071
22045	root	K24984
22046	root	K16991
22047	root	K01100
22048	root	K15999
22049	root	K06176
22050	root	K17043
22051	root	K06610
22052	root	K22251
22053	root	K13561
22054	root	K06858
22055	root	K06131
22056	root	K15524
22057	root	K15662
22058	root	K01044
22059	root	K23074
22060	root	K17050
22061	root	K09305
22062	root	K25784
22063	root	K04351
22064	root	K10437
22065	root	K19180
22066	root	K13472
22067	root	K18704
22068	root	K15748
22069	root	K03623
22070	root	K03308
22071	root	K13013
22072	root	K10998
22073	root	K12991
22074	root	K20008
22075	root	K14185
22076	root	K09237
22077	root	K19243
22078	root	K15754
22079	root	K06460
22080	root	K19846
22081	root	K18092
22082	root	K21512
22083	root	K06234
22084	root	K22885
22085	root	K21432
22086	root	K19125
22087	root	K03399
22088	root	K24674
22089	root	K06644
22090	root	K19461
22091	root	K22358
22092	root	K06052
22093	root	K06980
22094	root	K11122
22095	root	K14023
22096	root	K24126
22097	root	K16749
22098	root	K13815
22099	root	K01792
22100	root	K12198
22101	root	K03188
22102	root	K25428
22103	root	K09406
22104	root	K12224
22105	root	K01829
22106	root	K02666
22107	root	K16233
22108	root	K24493
22109	root	K00049
22110	root	K19252
22111	root	K17429
22112	root	K10133
22113	root	K16609
22114	root	K01267
22115	root	K11662
22116	root	K01347
22117	root	K16794
22118	root	K18568
22119	root	K15568
22120	root	K14289
22121	root	K05488
22122	root	K01441
22123	root	K16551
22124	root	K05801
22125	root	K06145
22126	root	K18607
22127	root	K14830
22128	root	K01337
22129	root	K00667
22130	root	K02461
22131	root	K24924
22132	root	K05832
22133	root	K15558
22134	root	K21821
22135	root	K09549
22136	root	K12592
22137	root	K14416
22138	root	K05087
22139	root	K05714
22140	root	K21586
22141	root	K21096
22142	root	K14705
22143	root	K16339
22144	root	K25247
22145	root	K05168
22146	root	K03776
22147	root	K23887
22148	root	K15560
22149	root	K05649
22150	root	K13576
22151	root	K16507
22152	root	K13716
22153	root	K04492
22154	root	K17556
22155	root	K18975
22156	root	K06675
22157	root	K07579
22158	root	K09982
22159	root	K11087
22160	root	K02316
22161	root	K14551
22162	root	K15719
22163	root	K23266
22164	root	K17658
22165	root	K11869
22166	root	K15127
22167	root	K08653
22168	root	K25332
22169	root	K17703
22170	root	K25249
22171	root	K23897
22172	root	K05795
22173	root	K25877
22174	root	K10684
22175	root	K04380
22176	root	K16184
22177	root	K12526
22178	root	K24791
22179	root	K19367
22180	root	K08429
22181	root	K03283
22182	root	K25132
22183	root	K06964
22184	root	K11626
22185	root	K22172
22186	root	K05130
22187	root	K18735
22188	root	K05729
22189	root	K11590
22190	root	K17435
22191	root	K13078
22192	root	K12067
22193	root	K08722
22194	root	K09540
22195	root	K02445
22196	root	K02368
22197	root	K20060
22198	root	K09943
22199	root	K15305
22200	root	K17214
22201	root	K20893
22202	root	K12951
22203	root	K21263
22204	root	K09192
22205	root	K05374
22206	root	K09300
22207	root	K10130
22208	root	K18090
22209	root	K10951
22210	root	K06418
22211	root	K12573
22212	root	K17116
22213	root	K16536
22214	root	K01822
22215	root	K20445
22216	root	K18161
22217	root	K22672
22218	root	K12608
22219	root	K22241
22220	root	K16743
22221	root	K12604
22222	root	K16530
22223	root	K03066
22224	root	K15993
22225	root	K02402
22226	root	K17884
22227	root	K11097
22228	root	K23745
22229	root	K05060
22230	root	K21653
22231	root	K04497
22232	root	K11183
22233	root	K05918
22234	root	K20744
22235	root	K13996
22236	root	K13618
22237	root	K16171
22238	root	K19034
22239	root	K03632
22240	root	K16203
22241	root	K07358
22242	root	K15627
22243	root	K05774
22244	root	K11394
22245	root	K21694
22246	root	K18919
22247	root	K07054
22248	root	K15260
22249	root	K06596
22250	root	K25224
22251	root	K12042
22252	root	K13243
22253	root	K10074
22254	root	K25305
22255	root	K20274
22256	root	K18526
22257	root	K14201
22258	root	K21604
22259	root	K14638
22260	root	K02796
22261	root	K22642
22262	root	K24404
22263	root	K16913
22264	root	K05094
22265	root	K22519
22266	root	K06119
22267	root	K18410
22268	root	K15422
22269	root	K04498
22270	root	K09684
22271	root	K05419
22272	root	K22378
22273	root	K01246
22274	root	K15184
22275	root	K22015
22276	root	K23921
22277	root	K15448
22278	root	K23754
22279	root	K03194
22280	root	K14837
22281	root	K09591
22282	root	K25432
22283	root	K13886
22284	root	K23458
22285	root	K08626
22286	root	K20672
22287	root	K14406
22288	root	K13237
22289	root	K16515
22290	root	K25498
22291	root	K25736
22292	root	K06178
22293	root	K24523
22294	root	K18635
22295	root	K08528
22296	root	K19551
22297	root	K24057
22298	root	K07931
22299	root	K14746
22300	root	K13301
22301	root	K10733
22302	root	K11710
22303	root	K00462
22304	root	K25753
22305	root	K04908
22306	root	K16109
22307	root	K12708
22308	root	K06724
22309	root	K25922
22310	root	K20534
22311	root	K16513
22312	root	K16006
22313	root	K01849
